"tradetype","districtofficecode","districtofficename","countryoforigin","countryoforiginname","countryofdestination","countryofdestinationname","tariff","statisticalunit","transportcode","transportcodedescription","yearmonth","calendaryear","section","sectionanddescription","chapter","chapteranddescription","tariffanddescription","statisticalquantity","customsvalue","worldregion"
"Imports","DBN","Durban","NG","Nigeria","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","126735000","593283895","AFRICA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","14397.42","665411","EUROPE"
"Imports","DBN","Durban","SG","Singapore","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","19683750","120674260","ASIA"
"Imports","DBN","Durban","SG","Singapore","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","77570960","376464950","ASIA"
"Imports","DFM","Cape Town Int Airport","BE","Belgium","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","27.16","2073","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","207562.2","4334257","EUROPE"
"Imports","CTN","Cape Town","CN","China","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","40000","465994","ASIA"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","23565","276099","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","19481710","110646049","EUROPE"
"Imports","DBN","Durban","BE","Belgium","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","105.8","2989","EUROPE"
"Imports","CTN","Cape Town","DE","Germany","ZA","South Africa","27101180","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101180 - Hydraulic transmission fluids","15","2213","EUROPE"
"Imports","DBN","Durban","IT","Italy","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","2059.48","38452","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","100","1629","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","10210","252797","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","7496","143562","AMERICA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","40010","273347","AMERICA"
"Imports","CTN","Cape Town","GB","United Kingdom","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","350","19484","EUROPE"
"Imports","DFM","Cape Town Int Airport","CA","Canada","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","620","16808","AMERICA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27129090","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129090 - Other","1825","80691","AMERICA"
"Imports","GOL","Golela","SZ","Swaziland","ZA","South Africa","27111100","KG","03","Road","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111100 - Natural Gas","40","973","AFRICA"
"Imports","CTN","Cape Town","GB","United Kingdom","ZA","South Africa","27111310","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111310 - In immediate packings of a content not exceeding 250 g","242.7","22142","EUROPE"
"Imports","DBN","Durban","IR","Iran","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","84000","757241","ASIA"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","2090","66074","AMERICA"
"Imports","DBN","Durban","AE","United Arab Emirates","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","13600","87447","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","18397.39","395194","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","10286","361226","AMERICA"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","18441050","45340013","EUROPE"
"Imports","DFM","Cape Town Int Airport","US","United States","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","121.2","16243","AMERICA"
"Imports","CTN","Cape Town","IT","Italy","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","18000","215853","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27150090","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27150090 - Other","14819.95","422344","AMERICA"
"Imports","JHB","Johannesburg","AE","United Arab Emirates","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","30.41","971","ASIA"
"Imports","DBN","Durban","GR","Greece","ZA","South Africa","27101180","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101180 - Hydraulic transmission fluids","20","1588","EUROPE"
"Imports","DBN","Durban","GR","Greece","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","12660","150976","EUROPE"
"Imports","DBN","Durban","GR","Greece","ZA","South Africa","27111900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111900 - Other","15321.6","252282","EUROPE"
"Imports","JHB","Johannesburg","CA","Canada","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","3347","66876","AMERICA"
"Imports","GOL","Golela","SZ","Swaziland","ZA","South Africa","27011100","KG","03","Road","201103","2011","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011100 - Anthracite","5363450","4203727","AFRICA"
"Imports","DBN","Durban","SA","Saudi Arabia","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","29981860","136203386","ASIA"
"Imports","GRB","Groblers Bridge","BW","Botswana","ZA","South Africa","27011200","KG","03","Road","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011200 - Bituminous Coal","30000","11349","AFRICA"
"Imports","GRB","Groblers Bridge","BW","Botswana","ZA","South Africa","27011900","KG","03","Road","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","6","1485","AFRICA"
"Imports","JHB","Johannesburg","AU","Australia","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","84","8017","OCEANIA"
"Imports","JHB","Johannesburg","ES","Spain","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","1067","103260","EUROPE"
"Imports","JHB","Johannesburg","AT","Austria","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","276.65","52249","EUROPE"
"Imports","JHB","Johannesburg","AT","Austria","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","16.58","1821","EUROPE"
"Imports","DBN","Durban","US","United States","ZA","South Africa","27101160","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101160 - Transformer oil and cable oil","3812220","30819249","AMERICA"
"Imports","JHB","Johannesburg","FR","France","ZA","South Africa","27111390","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111390 - Other","2504.97","82328","EUROPE"
"Imports","ELN","East London","DE","Germany","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","11420.4","442010","EUROPE"
"Imports","JHB","Johannesburg","KR","South Korea","ZA","South Africa","27111310","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111310 - In immediate packings of a content not exceeding 250 g","3510","113871","ASIA"
"Imports","ELN","East London","AE","United Arab Emirates","ZA","South Africa","27150090","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27150090 - Other","650","6324","ASIA"
